182 158 52823 831 874
103 059 56779 518 383
145 530 53468 754 282
106 264 82129 991 808
192 194 87745 033 181
121 287 31862 169 172
177 323 10840 507 858
144 422 40385 245 681
155 862 61762 534 052
110 715 33081 204 984
192 882 57624 690 119
173 168 01928 128 970
144 659 11061 771 649
138 779 74858 263 989
162 910 88408 850 147 
107 445 38900 625 218
185 818 90694 258 450
116 891 03249 791 331
171 728 96021 261 836
178 064 60287 854 008
153 314 23147 960 775
177 925 49386 193 012
136 376 67128 695 262
104 769 73817 489 641
155 256 41288 647 826
134 626 63574 636 841
158 628 77752 939 132
146 162 52449 919 166
149 444 49407 539 740
151 036 11474 879 854
