149 1013 962 0061 981
147 7069 088 7004 901
183 9695 453 8625 426
189 1085 955 9481 235
115 9664 437 5658 456
165 4709 946 5587 256
195 0519 158 1907 508
186 1879 970 5317 328
152 7199 865 3655 679
156 1302 400 1780 184
153 8242 626 3265 144
136 2096 792 5384 728
122 7250 173 9435 781
153 6702 658 4201 400
160 6546 275 6893 639
104 1417 910 4263 471
139 7384 195 0037 470
106 9897 065 5367 505
157 8759 999 1617 193
183 5112 712 2861 520
100 9542 734 5532 434
104 6570 398 0170 902
137 9809 522 9260 471
162 3218 965 9613 928
175 1136 874 2420 106
