145 0858 331 6556 996
112 9516 897 5965 898
144 5629 759 2151 975
117 3916 911 1346 884
112 5917 632 9126 915
132 5057 270 4217 778
196 4761 966 0340 324
120 8597 863 1051 148
116 4562 767 1172 815
188 1761 643 4844 095
134 7722 492 6044 236
121 1686 282 3345 304
162 1543 149 1946 326
164 6111 659 7013 648
150 0815 272 8860 662
187 3854 378 1506 344
119 0474 945 6418 123
111 6685 130 2342 384
152 1831 091 2535 827
169 5586 906 0385 574
152 8670 257 1861 147
179 0551 383 0399 488
115 4635 953 6302 166
142 8852 267 5624 199
167 6345 099 9682 679
