84209132,966784
84209130,819594
84209131,527756
84209111,904019
84209133,731339
84209134,177266
84209135,340336
84209119,285125
84209127,131127
84209126,837393
84209125,920169
84209124,616480
84209123,416266
84209122,769499
84209121,163943
84209120,965515
84209138,617184
84209137,561911
84209136,412043
84209107,163815
84209106,297798
84209105,779090
84209104,846423
84209129,294461
84209128,558919
84209148,658725
84209145,509199
84209144,689213
84209143,568064
84209142,657755
84209141,512539
84209150,451185
84209146,823913
84209147,753098
84209139,729502
84209149,722457
84209140,346743
84209102,756300
84209103,752881
84209101,537885
84209118,685194
84209117,272424
84209116,142558
84209115,660082
84209114,177021
84209113,239884
84209112,235691
84209108,748314
84209109,313130
84209110,843356
