195 1827 321 8101 824
149 4284 859 1276 864
146 8445 450 7625 667
115 9944 039 8016 057
191 3944 467 1330 899
170 4170 757 6900 228
152 5822 818 8635 678
111 8758 633 7267 399
131 5017 989 8437 411
169 0508 973 9046 931
182 4214 040 8249 650
107 2937 599 2220 407
175 7632 111 6649 087
161 7213 471 7506 961
132 5950 925 4924 177
101 0862 299 7753 738
172 1239 055 4258 004
150 7364 358 9294 619
121 6054 517 5803 171
177 7174 976 4592 645
144 1473 928 4041 179
150 8573 771 1161 882
179 7566 938 1597 849
155 8609 428 3877 679
187 3985 450 1481 254
