3101251,51230
3101252,89266
3101253,88773
3101254,64941
3101255,53483
3101256,30081
3101257,15198
3101258,61340
3101259,86332
3101260,85533
3101261,16944
3101262,22817
3101263,16796
3101264,86060
3101265,24373
3101266,89898
3101267,66485
3101268,96964
3101269,28535
3101270,23795
3101271,40726
3101272,19563
3101273,96023
3101274,27863
3101275,47791
3101276,95869
3101277,41350
3101278,36820
3101279,98540
3101280,10444
3101281,64418
3101282,86039
3101283,54412
3101284,80914
3101285,90640
3101286,95127
3101287,63357
3101288,57633
3101289,96275
3101290,89582
3101291,42949
3101292,71532
3101293,38519
3101294,65009
3101295,19487
3101296,61375
3101297,56013
3101298,16640
3101299,37377
3101300,73736
